"tweet_id","topic_id","probability","assigned_at"
"1509602287794065425","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1509607928214564868","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509608086826278913","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1509611801914318849","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509613053134147584","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509613668446572559","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509615137375850497","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509623369196453895","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509627529694363651","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1509628240020787205","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509629028767977475","55","0.0","2026-05-04T10:24:25.877157+00:00"
"1509631206215897088","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1509648002734034946","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509650823374155786","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1509702694822457349","217","0.0","2026-05-04T10:24:25.877157+00:00"
"1509702771230056451","220","0.0","2026-05-04T10:24:25.877157+00:00"
"1509703237439471631","100","0.0","2026-05-04T10:24:25.877157+00:00"
"1509703578247745540","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1509703802236162060","54","0.0","2026-05-04T10:24:25.877157+00:00"
"1509705432725700609","220","0.0","2026-05-04T10:24:25.877157+00:00"
"1509706287059243014","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1509708833492541442","166","0.0","2026-05-04T10:24:25.877157+00:00"
"1509717136708616192","5","0.0","2026-05-04T10:24:25.877157+00:00"
"1509731632307228680","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1509731748460048385","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1509731854886260832","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509732127620931585","136","0.0","2026-05-04T10:24:25.877157+00:00"
"1509732232818266113","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509732329417322497","206","0.0","2026-05-04T10:24:25.877157+00:00"
"1509732508329521156","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509743118991900678","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509743399657779213","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1509746934797455360","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509747117048442907","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509747216734461952","42","0.0","2026-05-04T10:24:25.877157+00:00"
"1509750296851120129","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1509750387498430465","111","0.0","2026-05-04T10:24:25.877157+00:00"
"1509750690804948994","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509750804114448384","115","0.0","2026-05-04T10:24:25.877157+00:00"
"1509750939833577490","23","0.0","2026-05-04T10:24:25.877157+00:00"
"1509751000537911296","133","0.0","2026-05-04T10:24:25.877157+00:00"
"1509751022553640965","216","0.0","2026-05-04T10:24:25.877157+00:00"
"1509751135468498953","44","0.0","2026-05-04T10:24:25.877157+00:00"
"1509751275629555720","71","0.0","2026-05-04T10:24:25.877157+00:00"
"1509753723102593026","29","0.0","2026-05-04T10:24:25.877157+00:00"
"1509754259155582977","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1509755465970122752","19","0.0","2026-05-04T10:24:25.877157+00:00"
"1509757447350759432","57","0.0","2026-05-04T10:24:25.877157+00:00"
"1509757805074559004","230","0.0","2026-05-04T10:24:25.877157+00:00"
"1509757880995655692","35","0.0","2026-05-04T10:24:25.877157+00:00"
"1509757961991827456","194","0.0","2026-05-04T10:24:25.877157+00:00"
"1509758478449094692","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509759735528292352","23","0.0","2026-05-04T10:24:25.877157+00:00"
"1509759786514100251","68","0.0","2026-05-04T10:24:25.877157+00:00"
"1509759868495929344","126","0.0","2026-05-04T10:24:25.877157+00:00"
"1509759919565983745","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509763456597209126","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1509763523794153497","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1509763598087860251","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1509763683651661838","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1509767178832293917","117","0.0","2026-05-04T10:24:25.877157+00:00"
"1509767236382339074","182","0.0","2026-05-04T10:24:25.877157+00:00"
"1509767490926260230","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1509768998724190212","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1509772879331831812","213","0.0","2026-05-04T10:24:25.877157+00:00"
"1509773555155750915","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509775762165010438","220","0.0","2026-05-04T10:24:25.877157+00:00"
"1509776138071011331","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1509776620910952448","47","0.0","2026-05-04T10:24:25.877157+00:00"
"1509782046046048259","113","0.0","2026-05-04T10:24:25.877157+00:00"
"1509782156557570054","157","0.0","2026-05-04T10:24:25.877157+00:00"
"1509789450489974797","128","0.0","2026-05-04T10:24:25.877157+00:00"
"1509790401422630912","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1509793103019921427","45","0.0","2026-05-04T10:24:25.877157+00:00"
"1509793771835248679","126","0.0","2026-05-04T10:24:25.877157+00:00"
"1509793815573450777","224","0.0","2026-05-04T10:24:25.877157+00:00"
"1509795779686322182","217","0.0","2026-05-04T10:24:25.877157+00:00"
"1509796144498495501","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1509796248852779008","45","0.0","2026-05-04T10:24:25.877157+00:00"
"1509797480996687920","214","0.0","2026-05-04T10:24:25.877157+00:00"
"1509798175506321424","40","0.0","2026-05-04T10:24:25.877157+00:00"
"1509799315027415051","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1509799660331880457","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1509800805146185731","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1509800906866540553","45","0.0","2026-05-04T10:24:25.877157+00:00"
"1509801398053093383","156","0.0","2026-05-04T10:24:25.877157+00:00"
"1509804987425210368","199","0.0","2026-05-04T10:24:25.877157+00:00"
"1509805344020606978","170","0.0","2026-05-04T10:24:25.877157+00:00"
"1509806206113615875","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1509807114427924482","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509807156744405005","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1509807379663269888","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1509808590156353537","53","0.0","2026-05-04T10:24:25.877157+00:00"
"1509809317268103169","178","0.0","2026-05-04T10:24:25.877157+00:00"
"1509810122884747264","39","0.0","2026-05-04T10:24:25.877157+00:00"
"1509810582773399552","15","0.0","2026-05-04T10:24:25.877157+00:00"
"1509811917384462339","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509813726450434050","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1509814418938511401","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1509820865902526482","136","0.0","2026-05-04T10:24:25.877157+00:00"
"1509824472311906335","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1509824871546896384","121","0.0","2026-05-04T10:24:25.877157+00:00"
"1509827145442508852","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1509827356168491009","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509827404168151079","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509827618186706955","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509829608820162570","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509830994555289621","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1509833205507321862","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1509835870144286727","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1509837019110858756","24","0.0","2026-05-04T10:24:25.877157+00:00"
"1509837609404620808","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509838532185055245","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1509839414913949703","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509841594454712321","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1509841727179341824","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1509842986397417472","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1509844336581689345","190","0.0","2026-05-04T10:24:25.877157+00:00"
"1509846660179894273","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1509846792665501698","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509854034311921671","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1509855048519413766","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509855278493487112","194","0.0","2026-05-04T10:24:25.877157+00:00"
"1509855576905641987","194","0.0","2026-05-04T10:24:25.877157+00:00"
"1509857624451432452","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509859863282823175","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1509861770307031068","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509863700668293124","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509868698408046616","202","0.0","2026-05-04T10:24:25.877157+00:00"
"1509873816943546375","45","0.0","2026-05-04T10:24:25.877157+00:00"
"1509874138948591618","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509880837503922190","19","0.0","2026-05-04T10:24:25.877157+00:00"
"1509887938292813829","190","0.0","2026-05-04T10:24:25.877157+00:00"
"1509888168681693187","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1509891914107138066","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1509897005086265346","130","0.0","2026-05-04T10:24:25.877157+00:00"
"1509899518715699202","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509900541333159936","157","0.0","2026-05-04T10:24:25.877157+00:00"
"1509900770992291841","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1509905236063768579","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509910423046291459","111","0.0","2026-05-04T10:24:25.877157+00:00"
"1509910808230522880","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509911272355033094","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1509913142972796928","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1509914241825918988","29","0.0","2026-05-04T10:24:25.877157+00:00"
"1509914451314868227","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1509914463461416971","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1509915880662396934","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1509916913169797121","92","0.0","2026-05-04T10:24:25.877157+00:00"
"1509917174382665749","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1509917745332342789","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1509918081153630216","110","0.0","2026-05-04T10:24:25.877157+00:00"
"1509918327044739074","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509919367185719299","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1509920119526510597","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1509920632049319936","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1509921043925901330","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1509922284038938626","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1509923585707679770","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1509923899710058497","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509924713841283079","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1509924766345478149","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1509926263821062152","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509926499029295111","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1509927007810957322","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509928084799172608","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509928691148673029","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1509929289919066120","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509929741536665624","64","0.0","2026-05-04T10:24:25.877157+00:00"
"1509930215170060293","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1509930451867213857","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1509931577018667011","178","0.0","2026-05-04T10:24:25.877157+00:00"
"1509933416862552070","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509936185442902019","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1509938559146668034","190","0.0","2026-05-04T10:24:25.877157+00:00"
"1509941653053841425","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509943430671073281","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1509947873106055176","190","0.0","2026-05-04T10:24:25.877157+00:00"
"1509950853238636544","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509961039651168264","53","0.0","2026-05-04T10:24:25.877157+00:00"
"1509961227581247493","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1509961616980209671","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1509964444419375116","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1509973568494489609","227","0.0","2026-05-04T10:24:25.877157+00:00"
"1509975767735623686","97","0.0","2026-05-04T10:24:25.877157+00:00"
"1509976435255136256","206","0.0","2026-05-04T10:24:25.877157+00:00"
"1509977832616771590","36","0.0","2026-05-04T10:24:25.877157+00:00"
"1509978878277738503","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509979280775647233","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1509980503784443906","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1509981017511235594","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1509981151724777478","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1509981270058536961","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509982438902026241","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1509989787121373196","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1509992373954265088","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1509992937664524290","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1509997585511366657","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1510083205264809988","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1510085922745950219","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1510088275700203520","36","0.0","2026-05-04T10:24:25.877157+00:00"
"1510089977262190600","86","0.0","2026-05-04T10:24:25.877157+00:00"
"1510092048430424065","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1510094191665324035","5","0.0","2026-05-04T10:24:25.877157+00:00"
"1510094309869109248","92","0.0","2026-05-04T10:24:25.877157+00:00"
"1510096512528916481","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1510097536337559552","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1510099783620435971","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1510101517570908165","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1510102662708142081","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1510104892395954178","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510105503250194434","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1510106557488500736","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1510107371149877255","64","0.0","2026-05-04T10:24:25.877157+00:00"
"1510108624152055813","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1510109753153835009","102","0.0","2026-05-04T10:24:25.877157+00:00"
"1510111552573165569","99","0.0","2026-05-04T10:24:25.877157+00:00"
"1510112765867925504","143","0.0","2026-05-04T10:24:25.877157+00:00"
"1510114158502625281","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1510115268135165952","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1510115394241056774","71","0.0","2026-05-04T10:24:25.877157+00:00"
"1510115499853729792","35","0.0","2026-05-04T10:24:25.877157+00:00"
"1510115667218948097","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1510117037523283968","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1510117147909005312","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1510117274992132099","96","0.0","2026-05-04T10:24:25.877157+00:00"
"1510118498143551492","120","0.0","2026-05-04T10:24:25.877157+00:00"
"1510118621359583236","192","0.0","2026-05-04T10:24:25.877157+00:00"
"1510119534656692230","175","0.0","2026-05-04T10:24:25.877157+00:00"
"1510119728177635331","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510119837263032320","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1510122469079846913","209","0.0","2026-05-04T10:24:25.877157+00:00"
"1510124651132997633","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1510126211682508801","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1510127506652905474","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1510128045922865156","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1510130487670542338","99","0.0","2026-05-04T10:24:25.877157+00:00"
"1510132737881092097","95","0.0","2026-05-04T10:24:25.877157+00:00"
"1510134037616111616","148","0.0","2026-05-04T10:24:25.877157+00:00"
"1510134938938531843","12","0.0","2026-05-04T10:24:25.877157+00:00"
"1510139044709216259","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1510139758856400903","36","0.0","2026-05-04T10:24:25.877157+00:00"
"1510143857530314756","193","0.0","2026-05-04T10:24:25.877157+00:00"
"1510144236599099392","97","0.0","2026-05-04T10:24:25.877157+00:00"
"1510144873952854019","117","0.0","2026-05-04T10:24:25.877157+00:00"
"1510144991863128064","182","0.0","2026-05-04T10:24:25.877157+00:00"
"1510151097523998724","103","0.0","2026-05-04T10:24:25.877157+00:00"
"1510153267157815297","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1510154089165832193","133","0.0","2026-05-04T10:24:25.877157+00:00"
"1510154365645991936","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510154492045668356","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510157845555261442","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1510158393348136965","97","0.0","2026-05-04T10:24:25.877157+00:00"
"1510159566323032067","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1510159572790521856","220","0.0","2026-05-04T10:24:25.877157+00:00"
"1510159894925565961","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510162200773623820","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510162688332034055","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1510164309787254790","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1510166850943995916","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510171928593534976","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510180108140789762","190","0.0","2026-05-04T10:24:25.877157+00:00"
"1510181631381757953","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1510181643696414722","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510182193934454788","220","0.0","2026-05-04T10:24:25.877157+00:00"
"1510186278330912772","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1510189643001696256","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1510190585084522506","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510191070533107713","194","0.0","2026-05-04T10:24:25.877157+00:00"
"1510194504422334468","210","0.0","2026-05-04T10:24:25.877157+00:00"
"1510194560609435652","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510195025271201793","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510195220067282948","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510195887011680261","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1510197107684216837","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1510197811027099650","64","0.0","2026-05-04T10:24:25.877157+00:00"
"1510197939133722625","210","0.0","2026-05-04T10:24:25.877157+00:00"
"1510198696155258880","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1510198898702405633","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510199187253645317","62","0.0","2026-05-04T10:24:25.877157+00:00"
"1510199387594674178","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1510199527294255105","39","0.0","2026-05-04T10:24:25.877157+00:00"
"1510199589634252806","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510199829535895555","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1510200217987166212","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510200437378592768","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510200684997758979","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1510201207834685440","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510201812611174406","189","0.0","2026-05-04T10:24:25.877157+00:00"
"1510207947372126211","196","0.0","2026-05-04T10:24:25.877157+00:00"
"1510207950639403011","102","0.0","2026-05-04T10:24:25.877157+00:00"
"1510208636336816135","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1510210734411718660","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1510210891438043141","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1510212032074813442","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510215070252515331","129","0.0","2026-05-04T10:24:25.877157+00:00"
"1510217041206296579","31","0.0","2026-05-04T10:24:25.877157+00:00"
"1510226624725372929","202","0.0","2026-05-04T10:24:25.877157+00:00"
"1510227652174655490","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510232145964507137","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510232314323906564","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1510235272474095616","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510235639576506370","217","0.0","2026-05-04T10:24:25.877157+00:00"
"1510235737572130823","128","0.0","2026-05-04T10:24:25.877157+00:00"
"1510236372187197448","136","0.0","2026-05-04T10:24:25.877157+00:00"
"1510236811930619907","136","0.0","2026-05-04T10:24:25.877157+00:00"
"1510238195132293120","88","0.0","2026-05-04T10:24:25.877157+00:00"
"1510238693054980098","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1510239416329158664","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1510239821591359488","53","0.0","2026-05-04T10:24:25.877157+00:00"
"1510240114999697413","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1510240488971980802","40","0.0","2026-05-04T10:24:25.877157+00:00"
"1510241290881216522","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510241367905247238","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1510241570272030727","184","0.0","2026-05-04T10:24:25.877157+00:00"
"1510242204610142208","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510244608436965378","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510248261520699396","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510249347329703939","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1510253372095406082","123","0.0","2026-05-04T10:24:25.877157+00:00"
"1510254999083040771","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1510259792216043529","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1510263405491507205","172","0.0","2026-05-04T10:24:25.877157+00:00"
"1510264588264259584","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1510265025428086791","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510265957649854469","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510266657389879304","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510266877729247240","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510267142234685442","48","0.0","2026-05-04T10:24:25.877157+00:00"
"1510267374720720905","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510267652383686657","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1510267839952953347","97","0.0","2026-05-04T10:24:25.877157+00:00"
"1510268122535763969","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269218973167623","5","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269466047057924","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269582438764544","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269658800300032","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269739335299081","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269782452543488","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510269828543950851","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1510270125458739202","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1510273931118190593","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1510274051008528384","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510275319424761861","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510275966052052997","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510276114152923136","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510276929227743234","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510277851349753864","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510278254929850375","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1510280794979373066","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1510284637649739778","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1510285063564451842","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1510291990847848448","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1510293097061969920","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510295048633597956","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510297764810264578","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1510303300314406924","11","0.0","2026-05-04T10:24:25.877157+00:00"
"1510306459606683652","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1510309921232990211","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510313861152657408","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510314011338113025","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510314275516334080","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1510316837610926089","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1510318463214104580","109","0.0","2026-05-04T10:24:25.877157+00:00"
"1510320039706124291","110","0.0","2026-05-04T10:24:25.877157+00:00"
"1510346047704293376","147","0.0","2026-05-04T10:24:25.877157+00:00"
"1510370547368083458","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510380814755844102","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510391237509009409","171","0.0","2026-05-04T10:24:25.877157+00:00"
"1510392759747850241","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510397146893365250","62","0.0","2026-05-04T10:24:25.877157+00:00"
"1510398188590673921","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1510401708387540997","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1510404714369855490","97","0.0","2026-05-04T10:24:25.877157+00:00"
"1510406984826167297","126","0.0","2026-05-04T10:24:25.877157+00:00"
"1510409707479257088","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1510416320768057344","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1510427624140525569","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1510427932807684097","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1510428463265591300","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1510430820577673217","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1510431611296239617","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1510437758350860293","152","0.0","2026-05-04T10:24:25.877157+00:00"
"1510450621106769925","194","0.0","2026-05-04T10:24:25.877157+00:00"
"1510451614942904321","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1510451701588930569","186","0.0","2026-05-04T10:24:25.877157+00:00"
"1510451838516092936","23","0.0","2026-05-04T10:24:25.877157+00:00"
"1510451917146800128","109","0.0","2026-05-04T10:24:25.877157+00:00"
